"Invoice";"Quantity";"Product";"PurchasePrice (Unit)";"Section"
"FFCC180094";2400;"P6137";0.045624;"Seccion D"
"FFCC180094";31275;"P7003";0.06674795055933136;"Seccion F"
"FFCC180094";3337;"P9903E";0.6687125574267889;"Seccion D"
"FFCC180094";7124;"DEP02498";0.023810917832459665;"Seccion E"
"FFCC180094";13600;"P4437";0.09277333474110888;"Seccion E"
"FFCC180094";14708;"P5234";0.21487707714246881;"Seccion C"
"FFCC180094";5786;"P4201";0.1417055061397495;"Seccion B"
"FFCC180094";3600;"P4349";0.06;"Seccion D"
"FFCC180094";6095;"P4648";0.7618192960441914;"Seccion B"
"FFCC180094";1610;"P4756";0.11328868341368908;"Seccion B"
"FFCC180094";1724;"P4277";0.16581343389525238;"Seccion C"
"FFCC180094";3831;"P5208";0.045513823905473115;"Seccion C"
"FFCC180094";9785;"MP02108";0.41849328296177035;"Seccion C"
"FFCC180094";733;"MP029146";0.01184972699144727;"Seccion C"
"FFCC180094";4493;"MP028185";0.035663771112639124;"Seccion E"
"FFCC180094";4883;"MP028223";0.01220652461178815;"Seccion B"
"FFCC180094";6190;"MP029008";0.06656154549330803;"Seccion C"
"FFCC180094";2400;"P4152";0.09617364966960437;"Seccion C"
"FFCC180094";1253;"P4168";0.12262753444228348;"Seccion E"
"FFCC180094";33602;"P4169";0.11172987689075298;"Seccion B"
"FFCC180094";1440;"P4171";0.14810399999999999;"Seccion B"
"FFCC180094";14869;"P4176";0.13815427758713575;"Seccion F"
"FFCC180094";1677;"P4177";0.28853894511863376;"Seccion C"
"FFCC180094";7228;"P4185";0.23430125983440692;"Seccion D"
"FFCC180094";13205;"P4189";0.20587970811691136;"Seccion D"
"FFCC180094";4500;"P4204";0.06534486519784052;"Seccion E"
"FFCC180094";14400;"P4214";0.09054;"Seccion D"
"FFCC180094";43200;"P4222";0.0725225756143008;"Seccion E"
"FFCC180094";10625;"P4224";0.10356806377853722;"Seccion E"
"FFCC180094";2012;"P4228";0.17324227350923466;"Seccion E"
"FFCC180094";8292;"P4229";0.22822240429713736;"Seccion A"
"FFCC180094";6551;"P4234";0.1071828800731101;"Seccion E"
"FFCC180094";5900;"P4235";0.1794092524931934;"Seccion B"
"FFCC180094";11953;"P4240";0.14355396270923038;"Seccion D"
"FFCC180094";1800;"P4255";0.11717546804124596;"Seccion D"
"FFCC180094";14347;"P4263";0.22989868576736316;"Seccion C"
"FFCC180094";11520;"P4267";0.08256;"Seccion C"
"FFCC180097";63191;"P4222";0.0725225756143008;"Seccion E"
"FFCC180097";130781;"P5069";0.07701275592594052;"Seccion B"
"FFCC180099";1800;"MP07181";0.1578;"Seccion D"
"FFCC180099";2400;"MP026110";0.12;"Seccion B"
"FFCC180099";2340;"SE3106";0.132;"Seccion B"
"FFCC180099";1980;"SE3106";0.132;"Seccion B"
"FFCC180099";758;"SE3120";0.07829307728041962;"Seccion E"
"FFCC180102";8425;"SE3188";0.10382197375780838;"Seccion C"
"FFCC180102";1300;"SE3185";0.10656428811270924;"Seccion D"
"FFCC180102";937;"SE31225";0.10587030361802445;"Seccion F"
"FFCC180102";600;"SE31113";0.1572;"Seccion C"
"FFCC180102";1800;"SE31145";0.1584;"Seccion C"
"FFCC180102";1754;"SE31322";0.3524805452629884;"Seccion D"
"FFCC180102";5650;"SE31178";0.5348405782996258;"Seccion C"
"FFCC180102";898;"SE31344";0.07366439029639117;"Seccion E"
"FFCC180102";1155;"SE31340";0.0704289049770836;"Seccion B"
"FFCC180102";4542;"SE31101";0.15028321405609585;"Seccion E"
"FFCC180102";3430;"SE4169";0.32240393201895734;"Seccion C"
"FFCC180102";1200;"SE31278";0.09119999999999999;"Seccion E"
"FFCC180102";1962;"SE3186";0.12558272802052695;"Seccion E"
"FFCC180102";934;"SE31139";0.2073478073271787;"Seccion B"
"FFCC180102";1073;"SE4129";0.2812541834369796;"Seccion D"
"FFCC180102";948;"SE31307";0.2564646336914937;"Seccion C"
"FFCC180102";1004;"SE3153";0.048352673780901766;"Seccion B"
"FFCC180102";1200;"SE31335";0.0312;"Seccion D"
"FFCC180102";1437;"SE31251";0.26145758982060524;"Seccion A"
"FFCC180105";11146;"P6095";0.04324705719897442;"Seccion B"
"FFCC180105";14843;"P2064";0.062445769336142515;"Seccion E"
"FFCC180106";6413;"MP02580";1.0361355752482848;"Seccion B"
"FFCC180106";3841;"MP02570";1.5614550373621618;"Seccion C"
"FFCC180106";4704;"MP02532";0.6742074629912114;"Seccion B"
"FFCC180106";1176;"MP02559";1.053541886244844;"Seccion C"
"FFCC180106";11067;"MP02573";2.1832795495809374;"Seccion B"
"FFCC180106";1176;"MP02587";0.8315999999999999;"Seccion F"
"FFCC180106";2520;"MP02566";0.474;"Seccion D"
"FFCC180106";7007;"MP02569";1.1450353587420925;"Seccion C"
"FFCC180106";18330;"MP02519";1.0174665436205406;"Seccion D"
"FFCC180109";1570;"P9228T";0.896605966998686;"Seccion F"
"FFCC180109";373;"P9268";1.265717562769055;"Seccion B"
"FFCC180109";1258;"P9294T";1.8259315367729454;"Seccion F"
"FFCC180109";576;"P9072T";0.563334;"Seccion D"
"FFCC180109";960;"P9133";0.77778;"Seccion B"
"FFCC180109";360;"P9138";0.72;"Seccion B"
"FFCC180109";423;"P9167";1.7641614575005862;"Seccion E"
"FFCC180109";1652;"P9168";0.9590887443633075;"Seccion C"
"FFCC180109";238;"P9176";0.768899332449669;"Seccion B"
"FFCC180109";378;"P9187";0.7045107904715445;"Seccion E"
"FFCC180109";1666;"P9193";1.0475169903803998;"Seccion E"
"FFCC180109";356;"P9197";1.1722972341523394;"Seccion D"
"FFCC180109";935;"P9213";0.891443682525835;"Seccion C"
"FFCC180109";990;"P9239T";1.064524017073985;"Seccion C"
"FFCC180109";780;"P9240T";0.627222;"Seccion E"
"FFCC180109";179;"P9244T";1.1250790909521755;"Seccion B"
"FFCC180109";1492;"P9248T";1.8788437521539623;"Seccion B"
"FFCC180109";1588;"P9249";2.098982561145941;"Seccion B"
"FFCC180109";580;"P9259";0.7541562190530063;"Seccion C"
"FFCC180109";265;"P9281";1.453995066556291;"Seccion E"
"FFCC180109";960;"P9291T";0.46999799999999997;"Seccion E"
"FFCC180109";1088;"P9357";0.6711559391621635;"Seccion C"
"FFCC180109";1496;"P9474";1.3940134846442624;"Seccion F"
"FFCC180109";240;"P9499T";0.45888599999999996;"Seccion B"
"FFCC180109";886;"P98101";0.8478258448566987;"Seccion D"
"FFCC180109";451;"P98106";0.6183928447292946;"Seccion A"
"FFCC180109";33;"P98144T";0.6790324164084002;"Seccion B"
"FFCC180109";975;"P9816";1.1320113537309144;"Seccion B"
"FFCC180109";58;"P98252T";0.51111;"Seccion C"
"FFCC180109";33;"P98253T";0.5455559999999999;"Seccion C"
"FFCC180109";36;"P98268T";0.472224;"Seccion E"
"FFCC180109";252;"P9827T";0.9405665610845659;"Seccion D"
"FFCC180109";489;"P9840T";1.3731001639351559;"Seccion F"
"FFCC180109";737;"P9855";0.7215369425108268;"Seccion C"
"FFCC180109";174;"P9862T";1.5345376345679502;"Seccion E"
"FFCC180109";360;"P9874";0.516666;"Seccion E"
"FFCC180109";204356;"SE91000";0.10136906526352722;"Seccion B"
"FFCC180109";211;"P9075";0.6832562049125889;"Seccion D"
"FFCC180109";77;"P9119";0.5745013665589312;"Seccion B"
"FFCC180109";170;"P9171";0.7157579929743014;"Seccion D"
"FFCC180109";420;"P9185";0.412224;"Seccion C"
"FFCC180109";615;"P9250";1.157542684362425;"Seccion E"
"FFCC180109";827;"P9254T";1.066755053882738;"Seccion B"
"FFCC180109";171;"P9297";1.3371063831717547;"Seccion E"
"FFCC180109";179;"P9813";1.661425492329797;"Seccion E"
"FFCC180113";15106;"P4263";0.22989868576736316;"Seccion B"
"FFCC180113";10500;"P4383";0.2900187231589969;"Seccion B"
"FFCC180113";12643;"P5179";0.23570081980420107;"Seccion D"
"FFCC180113";7234;"P4152";0.09617364966960437;"Seccion C"
"FFCC180113";21258;"P4169";0.11172987689075298;"Seccion D"
"FFCC180113";2231;"P4174";0.2942105206663165;"Seccion F"
"FFCC180113";23446;"P4176";0.13815427758713575;"Seccion E"
"FFCC180113";1957;"P4177";0.28853894511863376;"Seccion E"
"FFCC180113";10600;"P4185";0.23430125983440692;"Seccion D"
"FFCC180113";9261;"P4188";0.16836448240443674;"Seccion A"
"FFCC180113";13296;"P4189";0.20587970811691136;"Seccion E"
"FFCC180113";4476;"P4193";0.2516254899135641;"Seccion D"
"FFCC180113";7139;"P4204";0.06534486519784052;"Seccion F"
"FFCC180113";14400;"P4214";0.09054;"Seccion F"
"FFCC180113";61747;"P4222";0.0725225756143008;"Seccion B"
"FFCC180113";8824;"P4224";0.10356806377853722;"Seccion D"
"FFCC180113";8392;"P4229";0.22822240429713736;"Seccion D"
"FFCC180113";3600;"P4234";0.1071828800731101;"Seccion E"
"FFCC180113";7398;"P4235";0.1794092524931934;"Seccion C"
"FFCC180113";9194;"P4240";0.14355396270923038;"Seccion B"
"FFCC180113";720;"P4265";0.073626;"Seccion A"
"FFCC180113";11520;"P4267";0.08256;"Seccion D"
"FFCC180113";4408;"P4278";0.13403625123885768;"Seccion D"
"FFCC180113";12880;"P4279";0.1506778379948419;"Seccion D"
"FFCC180113";600;"P4302";0.0819;"Seccion A"
"FFCC180113";13493;"P4305";0.07015616285691577;"Seccion B"
"FFCC180113";1760;"P4350";0.36513368029800963;"Seccion A"
"FFCC180113";20861;"P4353";0.31831196596196576;"Seccion E"
"FFCC180113";600;"P4361";0.19021200000000002;"Seccion C"
"FFCC180113";22949;"P4371";0.24571575873285276;"Seccion E"
"FFCC180113";8902;"P4409";0.34529857846641326;"Seccion F"
"FFCC180113";5860;"P4438";0.1358339844994826;"Seccion E"
"FFCC180113";7200;"P4439";0.37915444195858194;"Seccion C"
"FFCC180113";4533;"P5055";0.11792692120873112;"Seccion C"
"FFCC180113";144000;"P5069";0.07701275592594052;"Seccion C"
"FFCC180113";11728;"P5072";0.22213313286555167;"Seccion C"
"FFCC180113";11856;"P5083";0.07133819619437318;"Seccion A"
"FFCC180113";25200;"P5092";0.036424148191244794;"Seccion A"
"FFCC180113";1800;"P5101";0.261292984251307;"Seccion B"
"FFCC180113";1869;"P5103";0.15605358244860745;"Seccion D"
"FFCC180113";3000;"P5117";0.1751136310078032;"Seccion B"
"FFCC180113";2400;"P5119";0.11026514798216142;"Seccion B"
"FFCC180113";1800;"P5133";0.030359999999999998;"Seccion F"
"FFCC180113";136879;"P5154";0.07731284657951318;"Seccion D"
"FFCC180113";3597;"P5158";0.11974744130296161;"Seccion D"
"FFCC180113";9600;"P5162";0.08498892815109668;"Seccion C"
"FFCC180113";3273;"P5169";0.1559855929172185;"Seccion C"
"FFCC180113";7320;"P5177";0.1967317521157972;"Seccion E"
"FFCC180113";92161;"P5220";0.0665223337285619;"Seccion C"
"FFCC180113";60860;"P5241";0.056652494146947216;"Seccion B"
"FFCC180113";8858;"P5247";0.17439988063928386;"Seccion E"
"FFCC180113";7507;"P6120";0.03270027424725919;"Seccion B"
"FFCC180113";1510;"P6134";0.15096765900902023;"Seccion C"
"FFCC180113";15833;"P7003";0.06674795055933136;"Seccion A"
"FFCC180113";2400;"DEP02498";0.023810917832459665;"Seccion B"
"FFCC180113";17283;"P4437";0.09277333474110888;"Seccion F"
"FFCC180113";9247;"P5234";0.21487707714246881;"Seccion D"
"FFCC180113";7923;"P4201";0.1417055061397495;"Seccion A"
"FFCC180113";3600;"P4349";0.06;"Seccion D"
"FFCC180113";3719;"P4856";0.3533428460051507;"Seccion E"
"FFCC180115";401377;"P7007";0.014029946141376785;"Seccion C"
"FFCC180115";5018;"P4240";0.14355396270923038;"Seccion B"
"FFCC180115";4800;"P5419";0.02664;"Seccion C"
"FFCC180115";3600;"P5414";0.018;"Seccion C"
"FFCC180115";7800;"P4756";0.11328868341368908;"Seccion E"
"FFCC180115";25738;"P4842";0.04021631663192443;"Seccion E"
"FFCC180115";5779;"P4610";0.08060819770475515;"Seccion F"
"FFCC180116";50400;"P4222";0.0725225756143008;"Seccion D"
"FFCC180116";204569;"P5220";0.0665223337285619;"Seccion E"
"FFCC180118";42702;"MP07002";0.1213332366477203;"Seccion F"
"FFCC180118";4918;"MP07161";0.28971815141861607;"Seccion B"
"FFCC180118";5948;"MP07107";0.5035883709543261;"Seccion B"
"FFCC180118";7269;"MP07136";0.2272533532777336;"Seccion D"
"FFCC180118";7200;"MP07019";0.069;"Seccion D"
"FFCC180118";588;"MP025250";0.768;"Seccion E"
"FFCC180118";4606;"MP07071";0.4483383234466344;"Seccion D"
"FFCC180118";5619;"MP029178";0.16436051789706468;"Seccion B"
"FFCC180118";3399;"MP025494";0.907909354156244;"Seccion B"
"FFCC180118";33245;"MP07014";0.4876003047901562;"Seccion B"
"FFCC180118";610;"MP025321";1.3168926800793175;"Seccion E"
"FFCC180118";600;"MP07058";0.138;"Seccion D"
"FFCC180118";1800;"MP07035";0.16620000000000001;"Seccion E"
"FFCC180118";3449;"MP07226";0.23569639927914116;"Seccion A"
"FFCC180118";1800;"MP07300";0.138;"Seccion A"
"FFCC180118";3900;"MP025309";1.2675695780626837;"Seccion A"
"FFCC180118";1440;"MP025129";0.594;"Seccion A"
"FFCC180118";1305;"MP025456";1.1504573621575644;"Seccion D"
"FFCC180118";7355;"MP02519";0.8275258512378139;"Seccion D"
"FFCC180118";21077;"MP07041";0.23333067911193459;"Seccion C"
"FFCC180118";12452;"MP02532";1.1981837359113436;"Seccion F"
"FFCC180122";5415;"MP031102";0.11416073286213661;"Seccion D"
"FFCC180122";86968;"MP03119";0.040933455722245785;"Seccion C"
"FFCC180122";72576;"MP03111";0.0183;"Seccion E"
"FFCC180122";452317;"MP03112";0.01772912376647345;"Seccion C"
"FFCC180122";24192;"MP03149";0.0204;"Seccion D"
"FFCC180122";43651;"MP03157";0.05316457076954104;"Seccion B"
"FFCC180122";9600;"MP03160";0.025920000000000002;"Seccion D"
"FFCC180142";2194;"MP019450";4.704392476507875;"Seccion D"
"FFCC180142";535;"MP019110";2.8614586328452747;"Seccion B"
"FFCC180143";1120;"MP019110";2.8614586328452747;"Seccion E"
"FFCC180143";1602;"MP019423";1.840233506942652;"Seccion D"
"FFCC180143";1449;"MP019450";4.704392476507875;"Seccion B"
"FFCC180144";58;"MP019116";1.512;"Seccion A"
"FFCC180144";670;"MP019423";1.840233506942652;"Seccion F"
"FFCC180144";592;"MP019423";1.840233506942652;"Seccion E"
"FFCC180144";1066;"MP019450";4.704392476507875;"Seccion D"
"FFCC180145";491;"MP019602";1.7993263889916087;"Seccion E"
"FFCC180145";1731;"MP019602";1.7993263889916087;"Seccion F"
"FFCC180146";6300;"MP02468";0.12108;"Seccion E"
"FFCC180146";11231;"MP02463";0.2539510133085509;"Seccion E"
"FFCC180146";3000;"MP02481";0.112806;"Seccion C"
"FFCC180146";3000;"MP02482";0.125466;"Seccion F"
"FFCC180146";9539;"MP02464";0.476015522689588;"Seccion C"
"FFCC180146";1200;"MP02401";0.23350940922016464;"Seccion B"
"FFCC180146";3169;"MP024115";0.38230182588090184;"Seccion C"
"FFCC180146";1260;"MP024156";0.17939399999999997;"Seccion A"
"FFCC180210";564;"MP025385";0.63;"Seccion F"
"FFCC180210";1473;"MP02575";0.6252124106148254;"Seccion D"
"FFCC180210";1809;"MP025221";2.102379492047273;"Seccion E"
"FFCC180210";1583;"MP025535";1.7919529215956846;"Seccion E"
"FFCC180210";3862;"MP02597";0.8596538154379988;"Seccion E"
"FFCC180210";3750;"MP07103";0.29024412358488316;"Seccion F"
"FFCC180210";1068;"MP07103";0.29024412358488316;"Seccion E"
"FFCC180210";7470;"MP025222";2.552715197644916;"Seccion E"
"FFCC180210";460;"MP025257";1.1275193343178709;"Seccion F"
"FFCC180210";6240;"MP07129";0.04409999999999999;"Seccion C"
"FFCC180210";3056;"MP02550";1.069485821376057;"Seccion E"
"FFCC180210";1153;"MP07066";0.156;"Seccion C"
"FFCC180210";1628;"MP025434";0.7761886720324551;"Seccion E"
"FFCC180210";1176;"MP02542";0.8928874959248001;"Seccion D"
"FFCC180210";4221;"MP02564";2.031233353726651;"Seccion E"
"FFCC180210";6240;"MP07129";0.04409999999999999;"Seccion C"
"FFCC180210";1451;"MP02546";1.1753423852864633;"Seccion C"
"FFCC180210";2280;"MP02555";0.6;"Seccion C"
"FFCC180210";1455;"MP025107";1.1876828520645426;"Seccion B"
"FFCC180210";2520;"MP02519";1.0174665436205406;"Seccion C"
"FFCC180210";1176;"MP02559";1.053541886244844;"Seccion D"
"FFCC180210";2520;"MP02519";1.0174665436205406;"Seccion E"
"FFCC180219";777;"MP06159";4.222881182794288;"Seccion C"
"FFCC180220";1200;"MP024197";0.1158;"Seccion B"
"FFCC180220";10084;"MP024118";0.23866397514961335;"Seccion D"
"FFCC180230";1118;"MP019307";3.0729999814844176;"Seccion D"
"FFCC180230";894;"MP019401";3.8492662609070925;"Seccion E"
"FFCC180231";955;"MP019307";3.0729999814844176;"Seccion C"
"FFCC180232";827;"MP019401";3.8492662609070925;"Seccion E"
"FFCC180233";1114;"MP019307";3.0729999814844176;"Seccion F"
"FFCC180234";81763;"MP03504";0.013007773276757607;"Seccion E"
"FFCC180235";1673;"P6111";0.21992430409004918;"Seccion F"
"FFCC180236";1331;"MP02813";0.046161347217301175;"Seccion C"
"FFCC180236";456;"MP02819";0.03620518871812604;"Seccion A"
"FFCC180236";1200;"MP02915";0.019026;"Seccion D"
"FFCC180236";2400;"MP02916";0.013602;"Seccion F"
"FFCC180237";1880;"MP04210";1.6630133239590827;"Seccion E"
"FFCC180238";3598;"MP019607";2.8989342806313934;"Seccion A"
"FFCC180239";6522;"MP02989";0.0198;"Seccion A"
"FFCC180240";8280;"P5116";0.10446;"Seccion C"
"FFCC180241";3569;"P6019";0.08376168469141797;"Seccion D"
"FFCC180242";668;"MP019307";3.0729999814844176;"Seccion B"
"FFCC180243";5511;"P6071";0.022952106538837072;"Seccion E"
"FFCC180244";13137;"MP02974";0.015548464591488212;"Seccion E"
"FFCC180244";6420;"MP02927";0.021299999999999996;"Seccion B"
"FFCC180244";3120;"MP02933";0.02226;"Seccion A"
"FFCC180245";14175;"MP02895";0.007560122311223149;"Seccion B"
"FFCC180245";18847;"MP02896";0.03938947650771967;"Seccion E"
"FFCC180259";11524;"MP02421";0.18899601501196034;"Seccion B"
"FFCC180260";1999;"MP02993";0.09662101725731047;"Seccion F"
"FFCC180260";3168;"MP02968";0.1203700556249546;"Seccion D"
"FFCC180260";1694;"MP02987";0.22022924615364892;"Seccion E"
"FFCC180261";7361;"MP02985";0.0644852565532561;"Seccion B"
"FFCC180262";2285;"MP019607";2.8989342806313934;"Seccion C"
"FFCC180263";825;"MP04209";0.8386512333400207;"Seccion A"
"FFCC180263";288;"MP04227";0.6252657903389279;"Seccion B"
"FFCC180264";11370;"MP07086";0.3368317505428861;"Seccion E"
"FFCC180264";3912;"MP07184";0.5049740280717626;"Seccion A"
"FFCC180264";1200;"MP07183";0.1554;"Seccion B"
"FFCC180264";1026;"MP025541";1.009463239090988;"Seccion E"
"FFCC180264";2449;"MP07136";0.2272533532777336;"Seccion B"
"FFCC180264";2796;"MP07012";0.27030301270598256;"Seccion C"
"FFCC180264";948;"MP025369";1.9343100961981752;"Seccion B"
"FFCC180264";600;"SE41165";0.384;"Seccion D"
"FFCC180264";86734;"MP08003";0.09814689076025482;"Seccion F"
"FFCC180264";300;"MP025630";0.588;"Seccion D"
"FFCC180264";452;"MP025597";0.8592166547214326;"Seccion D"
"FFCC180264";952;"MP025628";2.1888849015022025;"Seccion A"
"FFCC180264";9743;"MP08009";0.09620965929816565;"Seccion C"
"FFCC180264";4800;"MP08031";0.045;"Seccion C"
"FFCC180264";101907;"MP08004";0.1358758596767348;"Seccion E"
"FFCC180264";30104;"MP07013";0.4749698383301128;"Seccion E"
"FFCC180264";10034;"MP07146";0.21801833728732603;"Seccion E"
"FFCC180264";3860;"MP07146";0.21801833728732603;"Seccion D"
"FFCC180264";110880;"MP08001";0.05159999999999999;"Seccion F"
"FFCC180264";163875;"MP08002";0.17721410231914614;"Seccion F"
"FFCC180264";1200;"MP07097";0.108;"Seccion D"
"FFCC180264";1150;"MP025550";0.869475136954588;"Seccion D"
"FFCC180264";1800;"MP07042";0.11399999999999999;"Seccion D"
"FFCC180264";18000;"MP07027";0.192;"Seccion C"
"FFCC180264";588;"MP025337";0.7128;"Seccion B"
"FFCC180264";26086;"MP07001";0.30433456363628986;"Seccion F"
"FFCC180264";17284;"MP07070";0.47626985171854475;"Seccion B"
"FFCC180264";21372;"MP07015";0.43455621834455;"Seccion D"
"FFCC180264";5874;"MP07052";0.5286499458760943;"Seccion C"
"FFCC180264";1984;"MP025102";2.5925687050055344;"Seccion C"
"FFCC180264";966;"MP025742";2.5115015534242273;"Seccion B"
"FFCC180264";16109;"MP02578";2.272521061997151;"Seccion E"
"FFCC180264";18000;"MP07040";0.2448297815435174;"Seccion F"
"FFCC180264";4704;"MP02542";0.636;"Seccion B"
"FFCC180264";15564;"MP02595";0.6468701672139485;"Seccion E"
"FFCC180264";39000;"MP07039";0.06;"Seccion F"
"FFCC180264";300;"MP025418";0.7644;"Seccion C"
"FFCC180264";1800;"MP07183";0.1554;"Seccion F"
"FFCC180264";5565;"MP07184";0.5049740280717626;"Seccion B"
"FFCC180264";5512;"MP02559";0.9962377423825148;"Seccion D"
"FFCC180264";6620;"MP02519";0.8275258512378139;"Seccion D"
"FFCC180264";8236;"MP025407";1.84364548883272;"Seccion C"
"FFCC180264";743;"MP025392";1.6039158086660192;"Seccion C"
"FFCC180267";780;"MP025541";1.009463239090988;"Seccion E"
"FFCC180267";68598;"MP07002";0.1213332366477203;"Seccion F"
"FFCC180267";3210;"MP025128";1.6434394739580396;"Seccion D"
"FFCC180267";2097;"MP025138";1.2014790412425658;"Seccion F"
"FFCC180267";2164;"MP025283";1.0606146938996956;"Seccion B"
"FFCC180267";1176;"MP025395";0.6612;"Seccion F"
"FFCC180267";710;"MP025364";2.6144676117364867;"Seccion D"
"FFCC180267";5508;"MP07063";0.4956790724165521;"Seccion C"
"FFCC180267";3629;"MP07104";0.3568493097688383;"Seccion E"
"FFCC180267";3757;"MP07064";0.48843052550103433;"Seccion D"
"FFCC180267";1189;"MP025283";1.0606146938996956;"Seccion C"
"FFCC180267";5400;"MP07089";0.1554;"Seccion B"
"FFCC180267";13923;"MP07041";0.23333067911193459;"Seccion B"
"FFCC180267";3797;"MP07088";0.3214819675770856;"Seccion F"
"FFCC180267";405;"MP025561";0.8271951431814979;"Seccion A"
"FFCC180267";1278;"MP07140";0.14501651885025524;"Seccion C"
"FFCC180267";388;"MP025534";1.0052244074859729;"Seccion A"
"FFCC180267";2160;"MP07068";0.2915864133090018;"Seccion D"
"FFCC180267";300;"MP025300";0.6869999999999999;"Seccion E"
"FFCC180267";19940;"MP07003";0.48187962073348733;"Seccion E"
"FFCC180267";5400;"MP07016";0.14279999999999998;"Seccion B"
"FFCC180267";597;"MP025591";2.1244420688886003;"Seccion F"
"FFCC180267";3491;"MP07162";0.24438503086779295;"Seccion A"
"FFCC180267";1800;"MP07138";0.156;"Seccion D"
"FFCC180267";448;"MP025519";0.8225849640276989;"Seccion F"
"FFCC180267";941;"MP025384";0.7199828587755979;"Seccion C"
"FFCC180267";361;"MP025548";0.6781443229012529;"Seccion A"
"FFCC180267";2260;"MP025338";1.5200142694354097;"Seccion A"
"FFCC180267";870;"MP025595";1.6187930740997163;"Seccion E"
"FFCC180267";405;"MP025537";0.8741677609620745;"Seccion E"
"FFCC180267";300;"MP025491";0.7452;"Seccion C"
"FFCC180267";1982;"MP025323";0.7764734222546477;"Seccion E"
"FFCC180267";1432;"MP025359";1.1595917832611107;"Seccion B"
"FFCC180267";15909;"MP07040";0.2448297815435174;"Seccion A"
"FFCC180267";3528;"MP02559";0.9962377423825148;"Seccion A"
"FFCC180267";2817;"MP025322";1.5806943656157204;"Seccion F"
"FFCC180267";13636;"MP02532";1.1981837359113436;"Seccion E"
"FFCC180267";918;"MP025546";1.686281170833023;"Seccion D"
"FFCC180267";4449;"MP025128";1.6434394739580396;"Seccion E"
"FFCC180267";18000;"MP07027";0.192;"Seccion E"
"FFCC180267";5096;"MP07032";0.3991965365854012;"Seccion F"
"FFCC180267";337;"MP025681";1.3155741227946753;"Seccion E"
"FFCC180267";5400;"MP07018";0.084;"Seccion B"
"FFCC180267";91980;"MP07017";0.18395903194349977;"Seccion B"
"FFCC180267";583;"MP025690";1.4803333361770665;"Seccion C"
"FFCC180267";420;"MP025412";0.768;"Seccion E"
"FFCC180267";5533;"MP02519";0.8275258512378139;"Seccion E"
"FFCC180267";588;"MP025362";0.6869999999999999;"Seccion D"
"FFCC180267";4370;"MP025138";1.2014790412425658;"Seccion A"
"FFCC180267";532;"MP025331";0.9188253127606084;"Seccion D"
"FFCC180267";3600;"MP07086";0.3368317505428861;"Seccion A"
"FFCC180270";919;"MP025502";2.243566721256602;"Seccion B"
"FFCC180270";948;"MP025636";1.6428769085630017;"Seccion B"
"FFCC180270";3931;"MP025119";2.800332841636372;"Seccion C"
"FFCC180270";3108;"MP025112";1.8709832459483577;"Seccion D"
"FFCC180270";1176;"MP02570";1.5614550373621618;"Seccion B"
"FFCC180270";7334;"MP02532";0.6742074629912114;"Seccion B"
"FFCC180270";1440;"MP02577";0.6426;"Seccion F"
"FFCC180270";2948;"MP02559";1.053541886244844;"Seccion F"
"FFCC180270";2352;"MP025188";0.804;"Seccion C"
"FFCC180270";2801;"MP02569";1.1450353587420925;"Seccion D"
"FFCC180270";468;"MP025455";0.504;"Seccion B"
"FFCC180270";1260;"MP025233";0.7686;"Seccion E"
"FFCC180270";178;"MP025241";1.3107732194660866;"Seccion A"
"FFCC180270";5040;"MP02554";0.72;"Seccion A"
"FFCC180270";7238;"MP025332";1.6828696132558638;"Seccion E"
"FFCC180270";7278;"MP02519";1.0174665436205406;"Seccion E"
"FFCC180270";2512;"MP025578";1.227061347490864;"Seccion E"
"FFCC180270";2298;"MP025435";0.8271669940363915;"Seccion D"
"FFCC180275";2083;"SE41170";0.4489070611132902;"Seccion B"
"FFCC180275";3986;"SE41176";0.9768534014458641;"Seccion B"
"FFCC180275";1200;"SE41177";0.19805999999999999;"Seccion D"
"FFCC180275";600;"SE41150";0.06942;"Seccion D"
"FFCC180275";3181;"SE41218";0.646803424942317;"Seccion A"
"FFCC180275";738;"SE41171";0.22272580124497235;"Seccion E"
"FFCC180275";1259;"SE41151";0.4275333945862806;"Seccion D"
"FFCC180278";85;"SE4105";0.18652790050961024;"Seccion D"
"FFCC180281";35;"SE9046";1.266609175501778;"Seccion D"
"FFCC180281";1346;"SE5001";8.056071548451163;"Seccion B"
"FFCC180281";369;"SE5043";2.7734868622783773;"Seccion B"
"FFCC180281";65;"SE5179";7.712484031234567;"Seccion B"
"FFCC180281";68;"SE5206";7.102083471078325;"Seccion B"
"FFCC180281";51;"SE5111";9.513560392576833;"Seccion E"
"FFCC180281";16;"SE5075";4.6267819261471494;"Seccion C"
"FFCC180281";48;"SE5036";7.656856462804524;"Seccion F"
"FFCC180281";90;"P9491";0.756;"Seccion B"
"FFCC180281";31;"SE5014";3.7268841449710806;"Seccion E"
"FFCC180281";26;"SE5229";13.583627345590335;"Seccion B"
"FFCC180281";60;"SE5014";3.7268841449710806;"Seccion E"
"FFCC180281";12;"SE5167";5.255999999999999;"Seccion C"
"FFCC180281";60;"SE5169";9.225955312205745;"Seccion B"
"FFCC180281";50;"P9238T";1.5497220396001827;"Seccion B"
"FFCC180281";71;"P9270";0.7603654132670806;"Seccion B"
"FFCC180281";30;"P9321T";1.4494939358030603;"Seccion E"
