IDSupplier;Product;Year;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1475;MP02566;2018;1;24,0;1437,078888;1,0
PROV1475;MP025675;2016;1;42,0;397,73101601341506;1,0
PROV1475;MP025675;2019;1;26,0;1307,9449361395668;1,0
PROV1475;MP025679;2018;1;35,0;297,57517920000004;1,0
PROV1475;MP025679;2021;1;17,0;323,41639680000003;1,0
PROV1475;MP025682;2016;1;40,0;224,36084160000001;1,0
PROV1475;MP025682;2017;1;29,0;561,7047053045457;1,0
PROV1475;MP02569;2014;1;45,0;1885,4306385226753;1,0
PROV1475;MP02570;2014;1;24,0;1217,55312;1,0
PROV1475;MP02570;2021;1;8,0;928,520208;1,0
PROV1475;MP025702;2017;1;37,0;833,7480564344814;1,0
PROV1475;MP025702;2019;1;32,0;1188,8528319088962;1,0
PROV1475;MP025702;2020;1;38,0;248,04662399999995;1,0
PROV1475;MP025711;2017;1;37,0;362,07427019022964;1,0
PROV1475;MP025713;2019;1;32,0;694,9910156743723;1,0
PROV1475;MP025725;2017;1;41,0;564,8060124142623;1,0
PROV1475;MP025729;2018;1;26,0;235,87487280000002;1,0
PROV1475;MP025729;2020;1;38,0;2035,9627830717347;1,0
PROV1475;MP02573;2014;1;40,0;1155,095424;1,0
PROV1475;MP02573;2018;1;24,0;29069,729030057842;1,0
PROV1475;MP025730;2018;1;27,0;2414,3175315553494;1,0
PROV1475;MP025732;2018;1;28,0;3101,1018972219413;1,0
PROV1475;MP025732;2020;1;31,0;2553,853248914845;1,0
PROV1475;MP025734;2018;1;27,0;1378,2980697225491;1,0
PROV1475;MP025734;2019;1;32,0;408,04557708216095;1,0
PROV1475;MP025734;2020;1;19,0;489,9149482329126;1,0
PROV1475;MP025734;2021;1;25,0;903,9010820394146;1,0
PROV1475;MP025737;2018;1;28,0;299,0670984;1,0
PROV1475;MP025738;2020;1;31,0;5446,421846807593;1,0
PROV1475;MP025739;2018;1;11,0;3537,149329824788;1,0
PROV1475;MP02574;2014;1;40,0;599,0584176;1,0
PROV1475;MP02574;2015;1;19,0;836,6864047131255;1,0
PROV1475;MP02574;2020;1;18,0;308,509344;1,0
PROV1475;MP025744;2018;1;27,0;283,2651;1,0
PROV1475;MP025746;2019;1;35,0;3002,130159550976;1,0
PROV1475;MP02575;2020;1;31,0;2479,9386318449087;1,0
PROV1475;MP02575;2021;1;22,0;4650,467172592755;1,0
PROV1475;MP025756;2019;1;35,0;3480,119088206626;1,0
PROV1475;MP025758;2018;1;12,0;1404,091158374803;1,0
PROV1475;MP025764;2018;1;44,0;505,1230788731517;1,0
PROV1475;MP025765;2019;1;35,0;465,3940176;1,0
PROV1475;MP025765;2020;1;31,0;319,915008;1,0
PROV1475;MP025766;2019;1;16,0;1151,6537025605815;1,0
PROV1475;MP025767;2019;1;25,0;571,536;1,0
PROV1475;MP025768;2019;1;16,0;2855,5399612279457;1,0
PROV1475;MP025769;2018;1;32,0;3917,357151821632;1,0
PROV1475;MP02577;2015;1;19,0;2060,103512472368;1,0
PROV1475;MP02577;2021;1;22,0;1705,7002182298304;1,0
PROV1475;MP025779;2020;1;34,0;420,7605096816;1,0
PROV1475;MP025780;2021;1;25,0;1847,135957477988;1,0
PROV1475;MP025781;2020;1;38,0;516,9763418063845;1,0
PROV1475;MP025783;2020;1;31,0;1671,4419039396973;1,0
PROV1475;MP025792;2021;1;22,0;2114,379080650287;1,0
PROV1475;MP025793;2020;1;14,0;458,9294112;1,0
PROV1475;MP02581;2014;1;40,0;11391,352715584137;1,0
PROV1475;MP02581;2018;1;28,0;1017,8774927999999;1,0
PROV1475;MP02581;2019;1;9,0;992,8859472;1,0
PROV1475;MP02586;2014;1;40,0;391,94411228841625;1,0
PROV1475;MP02586;2015;1;15,0;215,16615791999996;1,0
PROV1475;MP02586;2017;1;11,0;270,54349055999995;1,0
PROV1475;MP02586;2018;1;44,0;1969,9859010395871;1,0
PROV1475;MP02586;2021;1;8,0;2218,883539302441;1,0
PROV1475;MP02587;2021;1;32,0;1490,2430625667346;1,0
PROV1475;MP02590;2014;1;40,0;8776,543293455361;1,0
PROV1475;MP02590;2016;1;33,0;3542,2294695568125;1,0
PROV1475;MP02590;2019;1;19,0;2252,8061557847645;1,0
PROV1475;MP02590;2021;1;8,0;892,5165481966432;1,0
PROV1475;MP02593;2014;1;42,0;4541,666079188961;1,0
PROV1475;MP02593;2016;1;42,0;2533,692981842896;1,0
PROV1475;MP02594;2020;1;24,0;16781,05444603655;1,0
PROV1475;MP02595;2014;1;40,0;16290,384342666568;1,0
PROV1475;MP02595;2016;1;19,0;2122,759575771337;1,0
PROV1475;MP02595;2018;1;32,0;22614,401400306284;1,0
PROV1475;MP028113;2015;1;41,0;164,99981519999994;1,0
PROV1475;MP028157;2016;1;26,0;5185,307390709374;1,0
PROV1475;MP029141;2015;1;41,0;139,689045;1,0
PROV1475;MP029142;2015;1;41,0;472,19579532688863;1,0
PROV1475;MP029142;2016;1;26,0;1590,763020099736;1,0
PROV1475;MP07065;2016;1;24,0;6647,372502650976;1,0
PROV1475;MP07065;2018;1;12,0;482,20052426204165;1,0
PROV1475;MP07066;2016;1;42,0;314,60832000000005;1,0
PROV1475;MP07066;2019;1;21,0;2456,985377485552;1,0
PROV1475;MP07066;2020;1;31,0;338,75712;1,0
PROV1475;MP07069;2020;1;15,0;4453,592825976304;1,0
PROV1475;MP07085;2014;1;42,0;499,55668654012607;1,0
PROV1475;MP07085;2018;1;22,0;173,06800513262885;1,0
PROV1475;MP07085;2019;1;36,0;531,0339734183232;1,0
PROV1475;MP07102;2018;1;28,0;502,30656;1,0
PROV1475;MP07102;2019;1;26,0;328,6650294565066;1,0
PROV1475;MP07103;2018;1;8,0;1682,4104530993993;1,0
PROV1475;MP07109;2014;1;24,0;387,1770606;1,0
PROV1475;MP07109;2017;1;11,0;1552,5388633777789;1,0
PROV1475;MP07128;2014;1;42,0;422,38083420000004;1,0
PROV1475;MP07129;2014;1;45,0;286,6023616339439;1,0
PROV1475;MP07129;2021;1;25,0;1305,7270286406144;1,0
PROV1475;MP07172;2016;1;26,0;2277,7333956995985;1,0
PROV1475;MP07172;2017;1;29,0;3495,2609619674386;1,0
PROV1475;MP07172;2018;1;35,0;1559,157160068414;1,0
PROV1475;MP07185;2016;1;19,0;1253,9755105110821;1,0
PROV1475;MP07185;2019;1;21,0;3419,307564198039;1,0
PROV1475;MP07186;2016;1;26,0;262,1613624513709;1,0
PROV1475;MP07187;2016;1;19,0;399,24403200000006;1,0
PROV1475;MP07198;2016;1;26,0;481,9844772705659;1,0
PROV1475;MP07198;2020;1;31,0;316,306944;1,0
PROV1475;MP07199;2016;1;26,0;1001,4936957187159;1,0
PROV1475;MP07199;2018;1;32,0;279,749374869684;1,0
PROV1475;MP07199;2019;1;24,0;189,82536299999998;1,0
PROV1475;MP07199;2021;1;17,0;323,567244;1,0
PROV1475;MP07204;2016;1;26,0;1538,721417778727;1,0
PROV1475;MP07206;2015;1;9,0;594,5213659768503;1,0
PROV1475;MP07206;2020;1;31,0;249,27314930010877;1,0
PROV1475;MP07214;2015;1;16,0;489,40783841520573;1,0
PROV1475;MP07215;2015;1;16,0;2300,9218363084005;1,0
PROV1475;MP07216;2015;1;16,0;353,43060479999997;1,0
PROV1475;MP07221;2016;1;26,0;352,71780285188623;1,0
PROV1475;MP07221;2019;1;32,0;760,1462184617538;1,0
PROV1475;MP07222;2016;1;26,0;929,161219574602;1,0
PROV1475;MP07223;2016;1;26,0;1571,012769026234;1,0
PROV1475;MP07224;2015;1;15,0;446,45314451603264;1,0
PROV1475;MP07225;2015;1;15,0;596,8634185281599;1,0
PROV1475;MP07234;2016;1;26,0;229,84792199999998;1,0
PROV1475;MP07241;2016;1;42,0;2629,2411553501893;1,0
PROV1475;MP07242;2016;1;26,0;311,41729988213507;1,0
PROV1475;MP07242;2020;1;31,0;2556,9692723642565;1,0
PROV1475;MP08002;2019;1;26,0;10844,265163325193;1,0
PROV1475;MP08006;2015;1;19,0;137,19742668;1,0
PROV1475;MP08006;2019;1;26,0;732,2115319356011;1,0
PROV1475;MP08006;2020;1;15,0;239,13794591999996;1,0
PROV1475;MP08006;2021;1;25,0;3610,294997218829;1,0
PROV1475;MP08015;2020;1;15,0;756,7050619905513;1,0
PROV1475;MP08015;2021;1;8,0;3417,3537465098734;1,0
PROV1475;MP08024;2017;1;43,0;991,4841283119308;1,0
PROV1475;MP08029;2020;1;31,0;720,5736356668409;1,0
PROV1475;MP08031;2015;1;21,0;179,41343362605588;1,0
PROV1485;DEP02498;2014;1;12,0;148,00903335587057;1,0
PROV1485;MP02421;2020;1;11,0;654,2821949274836;1,0
PROV1485;MP024215;2016;1;8,0;598,2003995565451;1,0
PROV1485;MP024215;2020;1;20,0;103,37329477879993;1,0
PROV1485;MP024215;2021;1;18,0;18,144;1,0
PROV1485;MP024219;2016;1;8,0;1235,7640263748142;1,0
PROV1485;MP025442;2016;1;8,0;13219,44254993155;1,0
PROV1485;MP025464;2017;1;17,0;833,76;1,0
PROV1485;MP025593;2017;1;17,0;9538,913279970184;1,0
PROV1485;MP026109;2017;1;16,0;356,8929921085287;1,0
PROV1485;MP026218;2015;1;16,0;145,8;1,0
PROV1485;MP028150;2015;1;8,0;349,90538297325025;1,0
PROV1485;MP028181;2019;1;11,0;838,6618585258572;1,0
PROV1485;MP028224;2015;1;11,0;445,25897724729026;1,0
PROV1485;MP02878;2014;1;12,0;331,6928240159372;1,0
PROV1485;MP029146;2019;1;11,0;11,6424;1,0
PROV1485;MP029148;2018;1;15,0;7,8804;1,0
PROV1485;MP029151;2020;1;18,0;39,24490512476803;1,0
PROV1485;MP029152;2018;1;15,0;55,70352021935109;1,0
PROV1485;MP02943;2015;1;8,0;485,70218371517075;1,0
PROV1485;P4008;2020;1;12,0;396,3579854164876;1,0
PROV1485;P4038;2014;1;12,0;717,4917882662048;1,0
PROV1485;P4043;2020;1;12,0;125,41498659005113;1,0
PROV1485;P4059;2015;1;18,0;62,30345915547923;1,0
PROV1485;P4074;2020;1;12,0;717,8589742816375;1,0
PROV1485;P4162;2019;1;11,0;1060,8145015304697;1,0
PROV1485;P4171;2021;1;18,0;457,79785305090456;1,0
PROV1485;P4174;2020;1;12,0;395,5483099347566;1,0
PROV1485;P4207;2021;1;4,0;237,26921494371348;1,0
PROV1485;P4250;2020;1;12,0;104,9759999999997;1,0
PROV1485;P4302;2020;1;12,0;336,43834147518976;1,0
PROV1485;P4352;2015;1;11,0;81,87553717609887;1,0
PROV1485;P4360;2018;1;20,0;1471,4769978920783;1,0
PROV1485;P4360;2021;1;4,0;1024,865277565599;1,0
PROV1485;P4361;2015;1;8,0;136,95264;1,0
PROV1485;P4361;2016;1;8,0;114,1272;1,0
PROV1485;P4361;2018;1;11,0;114,1272;1,0
PROV1485;P4485;2017;1;19,0;472,9662526002276;1,0
PROV1485;P4495;2017;1;15,0;182,95199999999988;1,0
PROV1485;P4535;2017;1;19,0;95,832;1,0
PROV1485;P4841;2015;1;13,0;1037,8643852145206;1,0
PROV1485;P4856;2018;1;11,0;1314,0820442931554;1,0
PROV1485;P5010;2020;1;18,0;320,7822256670859;1,0
PROV1485;P5024;2015;1;18,0;57,072599999999944;1,0
PROV1485;P5024;2018;1;18,0;63,41399999999994;1,0
PROV1485;P5026;2018;1;3,0;41,83199999999994;1,0
PROV1485;P5026;2020;1;12,0;41,83199999999994;1,0
PROV1485;P5030;2020;1;12,0;353,43518519267013;1,0
PROV1485;P5033;2017;1;15,0;380,9816238413241;1,0
PROV1485;P5037;2020;1;12,0;59,4792;1,0
PROV1485;P5050;2018;1;18,0;1341,009656948768;1,0
PROV1485;P5067;2015;1;11,0;176,11252387711116;1,0
PROV1485;P5067;2017;1;19,0;350,76612419251575;1,0
PROV1485;P5080;2015;1;18,0;285,1154145883658;1,0
PROV1485;P5080;2021;1;4,0;1651,0067781454202;1,0
PROV1485;P5130;2020;1;12,0;136,32479999999998;1,0
PROV1485;P5137;2021;1;16,0;319,67178391566034;1,0
PROV1485;P5142;2021;1;4,0;125,64964838544155;1,0
PROV1485;P5152;2016;1;8,0;295,0422986637821;1,0
PROV1485;P5162;2016;1;14,0;7677,830826423068;1,0
PROV1485;P5187;2015;1;11,0;228,66718524884632;1,0
PROV1485;P5201;2021;1;4,0;582,6255222174036;1,0
PROV1485;P5215;2017;1;19,0;54,4248;1,0
PROV1485;P5245;2016;1;7,0;440,118;1,0
PROV1485;P5256;2015;1;18,0;95,832;1,0
PROV1485;P5270;2014;1;12,0;4523,88383809424;1,0
PROV1485;P5284;2021;1;18,0;88,90559999999999;1,0
PROV1485;P5295;2021;1;4,0;759,3471713554073;1,0
PROV1485;P5348;2020;1;18,0;81,954;1,0
PROV1485;P5349;2021;1;4,0;180,53999999999988;1,0
PROV1485;P5391;2021;1;18,0;900,2303751082408;1,0
PROV1485;P5446;2021;1;10,0;817,616001408446;1,0
PROV1485;P5448;2019;1;11,0;147,6;1,0
PROV1485;P5471;2020;1;18,0;69,6276;1,0
PROV1485;P6134;2016;1;12,0;144,0;1,0
PROV1485;P6134;2020;1;12,0;879,0176320108756;1,0
PROV1485;P6252;2020;1;5,0;199,54649124450233;1,0
PROV1485;P6482;2015;1;8,0;2716,82870947525;1,0
PROV1485;P6496;2015;1;13,0;110,36910797418535;1,0
PROV1485;P6496;2016;1;9,0;187,59762507385386;1,0
PROV1485;P7007;2021;1;10,0;3214,872775599665;1,0
PROV1509;MP02475;2014;1;35,0;1118,7225899999999;1,0
PROV1509;MP02551;2015;1;19,0;423,91014160517506;1,0
PROV1509;MP02570;2015;1;23,0;615,7959659999999;1,0
PROV1509;MP02590;2015;1;10,0;200,57021999999998;1,0
PROV1509;MP02956;2017;1;23,0;1108,5900300480828;1,0
PROV1509;MP02957;2017;1;27,0;462,19711781439446;1,0
PROV1509;MP02961;2017;1;30,0;623,4791814613919;1,0
PROV1509;MP03516;2018;1;36,0;113,12925000000001;1,0
PROV1509;MP04205;2021;1;40,0;1839,1028020940848;1,0
PROV1528;MP02960;2021;1;8,0;43,199999999999996;1,0
PROV1551;DEP024201;2016;1;30,0;2321,3357533385806;1,0
PROV1551;DEP024201;2017;1;42,0;6261,725117354974;1,0
PROV1551;MP021118;2016;1;26,0;1044,5635223216957;1,0
PROV1551;MP02115;2016;1;32,0;3112,96249339429;1,0
PROV1551;MP02115;2019;1;30,0;4288,3935760453405;1,0
PROV1551;MP024204;2014;1;22,0;2595,2596694999997;1,0
PROV1551;MP024204;2017;1;42,0;9363,923467188315;1,0
PROV1551;MP02624;2014;1;22,0;1782,999549697691;1,0
PROV1551;MP02624;2016;1;32,0;517,3499897141883;1,0
PROV1551;MP029141;2015;1;10,0;661,6553861241501;1,0
PROV1551;MP029142;2015;1;10,0;930,4549364910815;1,0
PROV1551;MP07111;2014;1;20,0;17,081567999999923;1,0
PROV1551;MP07111;2015;1;24,0;51,74102570206864;1,0
PROV1551;MP07111;2018;1;44,0;65,2139207999997;1,0
PROV1551;SE1010;2015;1;27,0;1149,209708735184;1,0
PROV1551;SE1020;2015;1;10,0;313,57296;1,0
PROV1551;SE1020;2016;1;32,0;546,3028763999998;1,0
PROV1551;SE1021;2016;1;32,0;3490,882628235547;1,0
PROV1572;P4476;2014;1;35,0;843,0830454342008;1,0
PROV1572;P4476;2015;1;8,0;613,0079999999998;1,0
PROV1572;P4477;2014;1;35,0;202,74299999999997;1,0
PROV1572;P5287;2015;1;8,0;613,0079999999998;1,0
PROV1585;DEP024201;2018;1;35,0;622,9958511678323;1,0
PROV1585;DEP024201;2019;1;35,0;3259,3074506502944;1,0
PROV1585;DEP024201;2020;1;45,0;1732,4940609674943;1,0
PROV1585;MP021118;2019;1;18,0;1841,0393508834607;1,0
PROV1585;MP021202K;2019;1;27,0;3670,5259843320646;1,0
PROV1585;MP021203K;2018;1;35,0;965,3346720000001;1,0
PROV1585;MP021203K;2019;1;22,0;2271,2726501797224;1,0
PROV1585;MP021204K;2019;1;22,0;1163,2798799999998;1,0
PROV1585;MP021204K;2021;1;36,0;407,28744;1,0
PROV1585;MP021205K;2019;1;34,0;7933,534529341622;1,0
PROV1585;MP021206K;2019;1;34,0;1099,2687119999998;1,0
PROV1585;MP021206K;2020;1;8,0;4163,392991916555;1,0
PROV1585;MP021206K;2021;1;12,0;4048,1651416005634;1,0
PROV1585;MP021207K;2019;1;34,0;614,3953927468461;1,0
PROV1585;MP021207K;2020;1;33,0;721,8063129043994;1,0
PROV1585;MP021208K;2019;1;27,0;2004,6521089851542;1,0
PROV1585;MP021208K;2021;1;19,0;3469,0258247258544;1,0
PROV1585;MP021209K;2019;1;15,0;840,9895844788531;1,0
PROV1585;MP021211K;2019;1;43,0;1340,9928501621514;1,0
PROV1585;MP021217K;2019;1;2,0;4432,298415560663;1,0
PROV1585;MP021218K;2019;1;2,0;1042,73107408815;1,0
PROV1585;MP021219K;2019;1;2,0;1853,2255058057772;1,0
PROV1585;MP021223K;2019;1;22,0;2919,2172293866015;1,0
PROV1585;MP021224K;2020;1;34,0;1372,9045103244835;1,0
PROV1585;MP021225K;2019;1;31,0;6385,592343376417;1,0
PROV1585;MP021229K;2019;1;31,0;2118,8750320748154;1,0
PROV1585;MP021230K;2019;1;22,0;340,5168;1,0
PROV1585;MP021231K;2019;1;42,0;3402,1911258853725;1,0
PROV1585;MP021233K;2019;1;42,0;461,3255357611474;1,0
PROV1585;MP021234K;2019;1;41,0;231,06533004080663;1,0
PROV1585;MP021235K;2019;1;41,0;746,8831811713445;1,0
PROV1585;MP021236K;2019;1;42,0;529,5775776730694;1,0
PROV1585;MP021238K;2020;1;34,0;1326,5212829155653;1,0
PROV1585;MP021241K;2019;1;42,0;269,1710999999999;1,0
PROV1585;MP021535;2016;1;16,0;683,0922971459019;1,0
PROV1585;MP021561;2016;1;16,0;341,1000720696772;1,0
PROV1585;MP02508;2014;1;10,0;75,75336;1,0
PROV1585;MP02508;2015;1;34,0;156,866208;1,0
PROV1585;MP02508;2016;1;22,0;159,8616275239232;1,0
PROV1585;MP02508;2018;1;16,0;195,37161723434204;1,0
PROV1585;MP025102;2017;1;4,0;2812,191213979454;1,0
PROV1585;MP025102;2018;1;36,0;6188,332907440443;1,0
PROV1585;MP025102;2020;1;15,0;498,53088;1,0
PROV1585;MP025106;2015;1;44,0;2771,449526006644;1,0
PROV1585;MP025106;2017;1;26,0;6747,0844260320655;1,0
PROV1585;MP025106;2018;1;10,0;3260,340882819679;1,0
PROV1585;MP025106;2021;1;31,0;2505,689769400171;1,0
PROV1585;MP025109;2015;1;30,0;241,05961003101223;1,0
PROV1585;MP025109;2016;1;16,0;184,07736;1,0
PROV1585;MP025109;2019;1;36,0;2781,7728924396424;1,0
PROV1585;MP025114;2019;1;31,0;1596,793004473017;1,0
PROV1585;MP025114;2020;1;8,0;289,441404;1,0
PROV1585;MP025121;2014;1;8,0;2085,8867376449557;1,0
PROV1585;MP025121;2018;1;34,0;287,740692;1,0
PROV1585;MP025122;2014;1;8,0;9314,923500844408;1,0
PROV1585;MP025125;2014;1;45,0;1819,6314626988117;1,0
PROV1585;MP025126;2014;1;20,0;4349,957471952734;1,0
PROV1585;MP025126;2021;1;36,0;13731,633965802303;1,0
PROV1585;MP025127;2016;1;42,0;4204,146534809086;1,0
PROV1585;MP025127;2017;1;27,0;874,6721279999998;1,0
PROV1585;MP025127;2018;1;36,0;925,6525927765568;1,0
PROV1585;MP025128;2016;1;43,0;1180,5990192;1,0
PROV1585;MP025128;2017;1;32,0;4781,200947178562;1,0
PROV1585;MP025129;2014;1;8,0;436,91904;1,0
PROV1585;MP025129;2021;1;12,0;5312,394279616329;1,0
PROV1585;MP025134;2019;1;15,0;4022,01319723013;1,0
PROV1585;MP025136;2018;1;35,0;1336,0642917096786;1,0
PROV1585;MP025137;2014;1;22,0;266,10031304936194;1,0
PROV1585;MP025138;2018;1;26,0;9348,044843033926;1,0
PROV1585;MP025138;2020;1;33,0;711,3703968;1,0
PROV1585;MP025140;2016;1;22,0;1433,3445271364064;1,0
PROV1585;MP025140;2018;1;34,0;4646,916559734077;1,0
PROV1585;MP025140;2021;1;12,0;1437,0620294612327;1,0
PROV1585;MP025188;2016;1;16,0;20348,23158382832;1,0
PROV1585;MP025188;2017;1;20,0;3098,4998687999996;1,0
PROV1585;MP02520;2018;1;31,0;3113,8995888000004;1,0
PROV1585;MP025222;2018;1;35,0;1071,9135;1,0
PROV1585;MP025223;2019;1;34,0;5840,190304401387;1,0
PROV1585;MP025223;2020;1;44,0;2472,872976507069;1,0
PROV1585;MP025224;2020;1;27,0;1985,7699388799997;1,0
PROV1585;MP025224;2021;1;12,0;1041,550272;1,0
PROV1585;MP025228;2014;1;14,0;10262,738910178026;1,0
PROV1585;MP025233;2021;1;40,0;11612,891060210131;1,0
PROV1585;MP025234;2020;1;34,0;15704,966570220671;1,0
PROV1585;MP02524;2014;1;20,0;2161,9550354740027;1,0
PROV1585;MP02524;2018;1;38,0;578,157846486921;1,0
PROV1585;MP02524;2020;1;35,0;1521,4072036588057;1,0
PROV1585;MP02524;2021;1;12,0;2339,484928213123;1,0
PROV1585;MP025240;2021;1;12,0;11809,77399238279;1,0
PROV1585;MP025253;2019;1;45,0;11837,612759774742;1,0
PROV1585;MP025255;2016;1;43,0;240,17190768;1,0
PROV1585;MP025255;2018;1;36,0;1335,7423579823474;1,0
PROV1585;MP025255;2019;1;43,0;764,5290347303959;1,0
PROV1585;MP025255;2020;1;8,0;1663,5022605652507;1,0
PROV1585;MP025255;2021;1;12,0;227,174868;1,0
PROV1585;MP025256;2015;1;44,0;817,9490159999999;1,0
PROV1585;MP025256;2018;1;28,0;1526,586768;1,0
PROV1585;MP025256;2020;1;44,0;9877,917803325221;1,0
PROV1585;MP025264;2018;1;33,0;2059,9639814603624;1,0
PROV1585;MP025267;2014;1;8,0;1337,9052153447426;1,0
PROV1585;MP02527;2018;1;31,0;5036,798472062842;1,0
PROV1585;MP02527;2021;1;12,0;2199,5327042795734;1,0
PROV1585;MP025270;2019;1;34,0;2003,7136896;1,0
PROV1585;MP025278;2019;1;22,0;2540,750976;1,0
PROV1585;MP025281;2016;1;12,0;687,232537433568;1,0
PROV1585;MP025281;2017;1;4,0;2045,6911324698767;1,0
PROV1585;MP025281;2019;1;27,0;993,8815202043029;1,0
PROV1585;MP025281;2020;1;15,0;1189,0368834510566;1,0
PROV1585;MP025282;2020;1;8,0;8028,746922537844;1,0
PROV1585;MP025286;2019;1;36,0;557,272152;1,0
PROV1585;MP025289;2020;1;33,0;1147,3091151025774;1,0
PROV1585;MP025292;2018;1;31,0;560,4318720000001;1,0
PROV1585;MP025293;2016;1;12,0;326,8485;1,0
PROV1585;MP025295;2015;1;34,0;588,8522871698163;1,0
PROV1585;MP025295;2017;1;30,0;4281,1780904242305;1,0
PROV1585;MP025295;2018;1;16,0;729,3098409623295;1,0
PROV1585;MP025296;2018;1;31,0;19971,57541004056;1,0
PROV1585;MP025297;2014;1;45,0;2740,070908025455;1,0
PROV1585;MP025298;2019;1;34,0;225,49482312637588;1,0
PROV1585;MP025298;2020;1;45,0;750,9046557021987;1,0
PROV1585;MP025298;2021;1;12,0;570,2794789962187;1,0
PROV1585;MP02530;2014;1;20,0;2630,7431128141543;1,0
PROV1585;MP025300;2016;1;42,0;1702,1776590980419;1,0
PROV1585;MP025300;2017;1;32,0;135,8792568;1,0
PROV1585;MP025300;2019;1;15,0;696,8167143118025;1,0
PROV1585;MP025300;2021;1;12,0;1030,153929789954;1,0
PROV1585;MP025301;2015;1;30,0;1011,8876376769864;1,0
PROV1585;MP025301;2021;1;19,0;323,91853199999997;1,0
PROV1585;MP025302;2015;1;30,0;483,42566619180445;1,0
PROV1585;MP025302;2021;1;12,0;9358,062418223588;1,0
PROV1585;MP025303;2014;1;8,0;1544,6901814977466;1,0
PROV1585;MP025303;2018;1;16,0;7564,865532758865;1,0
PROV1585;MP025304;2014;1;45,0;508,99679999999995;1,0
PROV1585;MP025304;2016;1;41,0;5637,631944346961;1,0
PROV1585;MP025304;2020;1;22,0;4095,301346115672;1,0
PROV1585;MP025308;2016;1;36,0;1777,0962982838614;1,0
PROV1585;MP025308;2021;1;12,0;396,781056;1,0
PROV1585;MP025309;2014;1;45,0;3299,282696693351;1,0
PROV1585;MP025309;2019;1;22,0;20572,417661860254;1,0
PROV1585;MP025310;2020;1;34,0;238,53311999999997;1,0
PROV1585;MP025312;2016;1;12,0;2968,9911918154157;1,0
PROV1585;MP025312;2018;1;4,0;1297,191027892859;1,0
PROV1585;MP025312;2020;1;44,0;280,27134;1,0
PROV1585;MP025318;2021;1;30,0;857,9150395199999;1,0
PROV1585;MP02532;2014;1;20,0;1820,146902946427;1,0
PROV1585;MP02532;2020;1;44,0;15244,785593304801;1,0
PROV1585;MP025321;2017;1;30,0;1349,5990038613545;1,0
PROV1585;MP025321;2021;1;30,0;464,9778;1,0
PROV1585;MP025323;2014;1;45,0;2036,3830114925165;1,0
PROV1585;MP025324;2016;1;37,0;180,54192384;1,0
PROV1585;MP025324;2017;1;31,0;444,24958274292624;1,0
PROV1585;MP025324;2018;1;21,0;306,8379996892794;1,0
PROV1585;MP025328;2016;1;16,0;227,38968;1,0
PROV1585;MP025328;2018;1;9,0;259,6181494089984;1,0
PROV1585;MP025328;2020;1;22,0;327,20687999999996;1,0
PROV1585;MP025329;2017;1;20,0;1309,4784448477033;1,0
PROV1585;MP025329;2019;1;18,0;2120,5005205006782;1,0
PROV1585;MP02533;2019;1;15,0;7394,412129438937;1,0
PROV1585;MP02533;2021;1;19,0;2559,4745902239906;1,0
PROV1585;MP025331;2016;1;42,0;180,0941373903292;1,0
PROV1585;MP025331;2017;1;26,0;958,5399860191072;1,0
PROV1585;MP025336;2018;1;31,0;4933,3964223195935;1,0
PROV1585;MP025336;2019;1;45,0;952,0890767999997;1,0
PROV1585;MP025338;2015;1;34,0;224,14577173729157;1,0
PROV1585;MP025338;2020;1;35,0;1056,6786182399999;1,0
PROV1585;MP025349;2020;1;44,0;478,250244;1,0
PROV1585;MP025349;2021;1;31,0;8508,158135231348;1,0
PROV1585;MP025354;2014;1;22,0;239,8262256;1,0
PROV1585;MP025354;2020;1;44,0;6580,512838909782;1,0
PROV1585;MP025355;2014;1;22,0;2366,1749870601147;1,0
PROV1585;MP025355;2018;1;33,0;270,20822400000003;1,0
PROV1585;MP025355;2021;1;19,0;706,3423567739949;1,0
PROV1585;MP025356;2018;1;38,0;968,30669966152;1,0
PROV1585;MP025357;2019;1;38,0;5799,904687430213;1,0
PROV1585;MP025357;2020;1;8,0;2808,920130785098;1,0
PROV1585;MP025359;2014;1;22,0;240,62832;1,0
PROV1585;MP025359;2020;1;8,0;8933,575312933614;1,0
PROV1585;MP02536;2014;1;45,0;7222,3844999659395;1,0
PROV1585;MP02536;2018;1;38,0;4457,942218602846;1,0
PROV1585;MP02536;2019;1;15,0;1877,07203755743;1,0
PROV1585;MP025362;2014;1;45,0;459,10776020370685;1,0
PROV1585;MP025362;2016;1;17,0;417,0191225509025;1,0
PROV1585;MP025362;2019;1;41,0;4600,566356109636;1,0
PROV1585;MP025362;2020;1;22,0;1352,3373250759516;1,0
PROV1585;MP025363;2015;1;39,0;1807,4815861900533;1,0
PROV1585;MP025364;2019;1;31,0;2885,7596297520568;1,0
PROV1585;MP025364;2020;1;15,0;617,6336023470673;1,0
PROV1585;MP025367;2016;1;27,0;464,59849466715036;1,0
PROV1585;MP025367;2018;1;10,0;235,48862627028217;1,0
PROV1585;MP025368;2018;1;9,0;1652,9173473194112;1,0
PROV1585;MP025368;2019;1;18,0;3571,954673549698;1,0
PROV1585;MP025368;2021;1;12,0;1889,5551384996336;1,0
PROV1585;MP025369;2016;1;12,0;693,5247497018544;1,0
