IDSupplier;Product;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1968;SE3122;3;36,333333333333336;299,581711712014;1,0
PROV1968;SE4158;3;32,0;1347,4254258014382;1,0
PROV1968;SE4161;3;24,75;1280,2837232433283;1,0
PROV1976;P9021;3;10,666666666666666;655,7375567524177;1,0
PROV1976;P9181;3;18,333333333333332;263,93551502156635;1,0
PROV1976;P9251T;3;21,0;1403,8253964340079;1,0
PROV1976;P9338T;3;23,666666666666668;1106,5286594046188;1,0
PROV1976;P9361;3;10,0;471,79146327309763;1,0
PROV1976;P9375;3;23,666666666666668;751,3602263451262;1,0
PROV1976;P9544;3;34,333333333333336;260,5236351734921;1,0
PROV1976;P98206T;3;25,333333333333332;289,23628381734824;1,0
PROV1976;P98230T;3;28,0;182,9815240361551;1,0
PROV1976;P98258T;3;22,666666666666668;317,30161945959674;1,0
PROV1976;P9873;3;36,0;508,4959232673797;1,0
PROV1976;SE5081;3;28,8;3933,216807979268;1,0
PROV1976;SE5087;3;22,333333333333332;503,48678306370056;1,0
PROV1976;SE5126;3;24,333333333333332;303,4620543125981;1,0
PROV1976;SE5130;3;23,0;1345,4455961262245;1,0
PROV1976;SE5201;3;22,0;338,069161878543;1,0
PROV1976;SE5213;3;29,666666666666668;1030,1701726782164;1,0
PROV1976;SE5225;3;20,333333333333332;1792,597583565627;1,0
PROV2017;MP025229;3;19,0;17844,133055030965;1,0
PROV2017;MP025291;3;23,0;1134,859166731514;1,0
PROV2017;MP025325;3;19,0;2972,7518723929206;1,0
PROV2017;MP02533;3;23,333333333333332;8073,256187809076;1,0
PROV2017;MP025336;3;17,75;15296,794240521169;1,0
PROV2017;MP025343;3;24,0;6800,504651685558;1,0
PROV2017;MP025600;3;30,333333333333332;4667,5846580214065;1,0
PROV2017;MP025651;3;19,0;4506,594616993423;1,0
PROV2017;MP025685;3;32,25;4359,663059855547;1,0
PROV2017;MP07067;3;32,25;18109,11122157987;1,0
PROV2017;SE4143;3;34,5;4646,913292649889;1,0
PROV2164;MP025606;3;18,666666666666668;3625,1269218695097;1,0
PROV2164;MP07023;3;38,333333333333336;3749,7626339614376;1,0
PROV2164;SE4120;3;32,666666666666664;887,5974796480035;1,0
PROV2164;SE4147;3;33,0;4105,099880547495;1,0
PROV2164;SE4156;3;35,333333333333336;649,1054338620438;1,0
PROV2318;MP07310;3;26,333333333333332;1164,0200828489396;1,0
PROV2318;SE4122;3;24,6;2619,158212708752;1,0
PROV2318;SE41345;3;26,333333333333332;7352,504519676184;1,0
PROV1061;P9476;3;36,75;382,0327357027352;0,75
PROV1834;MP07003;3;24,0;2660,000250960954;0,75
PROV1976;SE5160;3;30,0;1196,696835979865;0,75
PROV2164;MP025641;3;37,0;36249,64033740751;0,75
PROV1061;P9183;3;34,333333333333336;789,3697934654143;0,6666666666666666
PROV1061;P9231T;3;40,333333333333336;388,8136322057002;0,6666666666666666
PROV1061;P9314T;3;34,333333333333336;246,23288077570197;0,6666666666666666
PROV1061;P9337T;3;35,333333333333336;1233,1077317878085;0,6666666666666666
PROV1061;P9378T;3;36,0;105,13526274408949;0,6666666666666666
PROV1061;P98136;3;40,333333333333336;153,83137057574154;0,6666666666666666
PROV1061;P98194T;3;36,0;623,7084598172979;0,6666666666666666
PROV1061;P98265T;3;33,333333333333336;422,05655001097546;0,6666666666666666
PROV1061;P98273T;3;37,0;185,32412665306916;0,6666666666666666
PROV1061;P9834;3;27,0;1057,7279280786497;0,6666666666666666
PROV1061;SE5013;3;30,333333333333332;361,9319677541725;0,6666666666666666
PROV1061;SE5039;3;29,333333333333332;232,24967999999996;0,6666666666666666
PROV1061;SE5045;3;28,0;1209,1601982413674;0,6666666666666666
PROV1061;SE5048;3;41,666666666666664;469,62014252378617;0,6666666666666666
PROV1061;SE5051;3;39,0;3025,3351285177596;0,6666666666666666
PROV1061;SE5059;3;39,666666666666664;901,7797498860455;0,6666666666666666
PROV1061;SE5083;3;39,333333333333336;1388,9449572711906;0,6666666666666666
PROV1061;SE5091;3;34,0;518,9419590236262;0,6666666666666666
PROV1061;SE5110;3;32,666666666666664;384,02674508999564;0,6666666666666666
PROV1398;SE5028;3;35,333333333333336;2338,7418445489716;0,6666666666666666
PROV1398;SE5032;3;32,333333333333336;2330,6614184094483;0,6666666666666666
PROV1398;SE5050;3;37,0;691,8342922278586;0,6666666666666666
PROV1398;SE5078;3;25,333333333333332;1011,7897390697365;0,6666666666666666
PROV1458;MP02613;3;33,333333333333336;9349,70766587145;0,6666666666666666
PROV1475;MP025268;3;26,333333333333332;2775,277501762099;0,6666666666666666
PROV1475;MP025290;3;33,666666666666664;3911,1044920851946;0,6666666666666666
PROV1475;MP025379;3;34,0;2109,253011381177;0,6666666666666666
PROV1475;MP025478;3;40,333333333333336;5814,5496370099745;0,6666666666666666
PROV1475;MP02554;3;34,333333333333336;30729,42302960417;0,6666666666666666
PROV1475;MP025580;3;32,0;3364,1757164411897;0,6666666666666666
PROV1475;MP025765;3;37,666666666666664;4412,26676819995;0,6666666666666666
PROV1475;MP02594;3;37,333333333333336;26205,55881668208;0,6666666666666666
PROV1475;MP07186;3;38,0;4808,234205776964;0,6666666666666666
PROV1485;P5245;3;21,333333333333332;3040,5682599143984;0,6666666666666666
PROV1585;MP025114;3;29,0;2179,880180473017;0,6666666666666666
PROV1585;MP025121;3;30,0;4997,520234730572;0,6666666666666666
PROV1585;MP02527;3;30,666666666666668;9915,01331915514;0,6666666666666666
PROV1585;MP02533;3;29,333333333333332;15192,483997371535;0,6666666666666666
PROV1585;MP025424;3;39,0;3441,577858871451;0,6666666666666666
PROV1585;MP025463;3;39,666666666666664;7554,639843986147;0,6666666666666666
PROV1585;MP025469;3;31,0;2075,0112376805027;0,6666666666666666
PROV1585;MP025526;3;43,0;939,0335496926017;0,6666666666666666
PROV1585;MP025604;3;44,0;3332,2759575214186;0,6666666666666666
PROV1585;MP025619;3;36,333333333333336;4515,715719159463;0,6666666666666666
PROV1585;MP025630;3;37,333333333333336;4393,996977065312;0,6666666666666666
PROV1585;MP025672;3;35,333333333333336;2387,0369302305876;0,6666666666666666
PROV1585;MP025788;3;36,333333333333336;5934,279617415217;0,6666666666666666
PROV1585;MP07078;3;33,0;1320,7576281098627;0,6666666666666666
PROV1585;MP07126;3;30,666666666666668;3733,011188961336;0,6666666666666666
PROV1585;MP07196;3;35,0;3014,4206478078704;0,6666666666666666
PROV1585;MP07197;3;37,0;4666,197528838963;0,6666666666666666
PROV1585;MP07202;3;44,333333333333336;3903,0877935715225;0,6666666666666666
PROV1585;MP07230;3;32,333333333333336;2253,3421243041266;0,6666666666666666
PROV1585;MP07265;3;35,0;5700,354725549425;0,6666666666666666
PROV1585;MP07321;3;42,333333333333336;1065,3295666874146;0,6666666666666666
PROV1585;MP08007;3;34,0;1082,6084113207783;0,6666666666666666
PROV1585;MP08021;3;40,333333333333336;1773,7129003013245;0,6666666666666666
PROV1585;SE4121;3;42,0;949,0042077540727;0,6666666666666666
PROV1597;MP025264;3;45,333333333333336;8917,15259535436;0,6666666666666666
PROV1597;MP025291;3;21,666666666666668;3111,891077973157;0,6666666666666666
PROV1597;MP02533;3;34,0;4565,726488526819;0,6666666666666666
PROV1756;P9547;3;24,0;596,7586332404156;0,6666666666666666
PROV1756;P9834;3;32,666666666666664;2684,335252879789;0,6666666666666666
PROV1756;SE9038;3;40,0;363,79589400000003;0,6666666666666666
PROV1816;MP07164;3;35,333333333333336;1725,5459757603467;0,6666666666666666
PROV1875;SE31100;3;28,666666666666668;2036,2806903069704;0,6666666666666666
PROV1875;SE31235;3;28,666666666666668;710,3150556507487;0,6666666666666666
PROV1875;SE31253;3;21,0;347,83251690492557;0,6666666666666666
PROV1875;SE31318;3;39,333333333333336;727,4637494528347;0,6666666666666666
PROV1875;SE31389;3;32,333333333333336;786,6714721024534;0,6666666666666666
PROV1875;SE3168;3;35,666666666666664;639,5893294181753;0,6666666666666666
PROV1875;SE41204;3;36,666666666666664;1336,0922996416941;0,6666666666666666
PROV1875;SE4150;3;31,666666666666668;624,2042953058866;0,6666666666666666
PROV1875;SE4151;3;38,0;583,5238965845867;0,6666666666666666
PROV1875;SE4163;3;39,666666666666664;1811,6899546339123;0,6666666666666666
PROV1936;SE41175;3;29,0;3066,4244943796984;0,6666666666666666
PROV1936;SE41216;3;22,333333333333332;3467,6645399941062;0,6666666666666666
PROV1936;SE41243;3;31,0;9225,879526948436;0,6666666666666666
PROV1964;SE31230;3;33,666666666666664;1415,2006371844975;0,6666666666666666
PROV1964;SE41135;3;32,0;2328,060839616933;0,6666666666666666
PROV1964;SE41314;3;26,666666666666668;1550,854502085986;0,6666666666666666
PROV1964;SE4186;3;35,0;4069,4438578550075;0,6666666666666666
PROV1968;SE41149;3;30,666666666666668;4540,772685287011;0,6666666666666666
PROV1976;P9122;3;31,333333333333332;596,2059580995709;0,6666666666666666
PROV1976;P9265;3;25,333333333333332;151,01747012739733;0,6666666666666666
PROV1976;P9356;3;30,666666666666668;156,63772877866765;0,6666666666666666
PROV1976;P9538T;3;38,666666666666664;261,09305765041984;0,6666666666666666
PROV1976;P9569T;3;41,333333333333336;472,2321281091583;0,6666666666666666
PROV1976;P9584T;3;32,333333333333336;179,67028304364968;0,6666666666666666
PROV1976;P9589T;3;28,333333333333332;280,3075404419427;0,6666666666666666
PROV1976;P98156T;3;28,666666666666668;171,25695463245165;0,6666666666666666
PROV1976;P98207T;3;31,333333333333332;165,7915262404604;0,6666666666666666
PROV1976;P98226T;3;28,0;506,8829800159957;0,6666666666666666
PROV1976;P9833;3;26,0;395,39734935833144;0,6666666666666666
PROV1976;P9877;3;37,333333333333336;1108,5260582849296;0,6666666666666666
PROV1976;SE5066;3;33,333333333333336;825,5678569767887;0,6666666666666666
PROV1976;SE5103;3;41,666666666666664;857,3806641874684;0,6666666666666666
PROV1976;SE5109;3;32,666666666666664;1768,0560754350877;0,6666666666666666
PROV1976;SE5138;3;42,0;1589,543923660069;0,6666666666666666
PROV1976;SE5162;3;30,333333333333332;1428,678382340179;0,6666666666666666
PROV1976;SE5176;3;32,666666666666664;2029,135220476743;0,6666666666666666
PROV1976;SE5192;3;36,666666666666664;1763,0241926610402;0,6666666666666666
PROV1976;SE5193;3;36,0;290,0340743047284;0,6666666666666666
PROV1976;SE5195;3;32,0;1397,9621876647568;0,6666666666666666
PROV1976;SE9043;3;40,0;577,5266614792596;0,6666666666666666
PROV2017;MP02527;3;35,0;3498,769449646575;0,6666666666666666
PROV2017;MP025294;3;39,0;2933,3013947665045;0,6666666666666666
PROV2017;MP025317;3;42,333333333333336;12133,347674325929;0,6666666666666666
PROV2017;MP07017;3;35,333333333333336;7582,118673337633;0,6666666666666666
PROV2017;SE3109;3;34,333333333333336;1888,7974924727941;0,6666666666666666
PROV2017;SE3126;3;28,333333333333332;1628,196854763628;0,6666666666666666
PROV2017;SE3127;3;42,666666666666664;803,9194569661047;0,6666666666666666
PROV2017;SE4107;3;43,0;1431,2822867349835;0,6666666666666666
PROV2017;SE4117;3;30,333333333333332;4051,5811975239494;0,6666666666666666
PROV2017;SE4133;3;38,0;798,5920990335558;0,6666666666666666
PROV2017;SE4139;3;30,333333333333332;7506,609042312933;0,6666666666666666
PROV2017;SE4146;3;36,0;1070,401628286698;0,6666666666666666
PROV2017;SE4161;3;34,666666666666664;5849,186628996874;0,6666666666666666
PROV2164;MP025350;3;34,0;2139,7517602807047;0,6666666666666666
PROV2164;MP025488;3;28,666666666666668;2378,0590657341477;0,6666666666666666
PROV2164;MP025662;3;40,0;403,2823680000001;0,6666666666666666
PROV2197;DE0069;3;33,0;1995,0917515325723;0,6666666666666666
PROV2197;DE0107;3;28,666666666666668;2057,3341628759217;0,6666666666666666
PROV1485;P7001;3;19,25;10117,685152167047;0,5
PROV1976;SE5154;3;35,0;1667,4734646879956;0,5
PROV40002090;P6134;3;20,5;3119,2670435951413;0,5
PROV1027;MP031109;3;14,0;3917,838614138819;0,3333333333333333
PROV1061;P9232T;3;45,666666666666664;373,1693632864951;0,3333333333333333
PROV1061;P9333;3;40,0;649,1158418818411;0,3333333333333333
PROV1170;DEP02458;3;20,0;2903,8650173900783;0,3333333333333333
PROV1398;P9230T;3;47,0;263,14641273273884;0,3333333333333333
PROV1485;MP026231;3;29,666666666666668;175,43806935646876;0,3333333333333333
PROV1485;MP028156;3;28,333333333333332;657,6658616921566;0,3333333333333333
PROV1485;MP029151;3;25,0;356,32420481425186;0,3333333333333333
PROV1485;P2428;3;21,0;3563,522980835379;0,3333333333333333
PROV1485;P4039;3;22,666666666666668;905,5567924322543;0,3333333333333333
PROV1485;P4059;3;36,333333333333336;548,9770001679349;0,3333333333333333
PROV1485;P5033;3;24,666666666666668;709,6214451778188;0,3333333333333333
PROV1485;P5038;3;24,0;1175,4626945417094;0,3333333333333333
PROV1485;P5102;3;20,0;2185,6217545295613;0,3333333333333333
PROV1485;P5256;3;32,0;301,36777982616127;0,3333333333333333
PROV1485;P6252;3;24,333333333333332;1286,8149107141194;0,3333333333333333
PROV1585;MP025673;3;43,0;3773,786237029792;0,3333333333333333
PROV1585;MP025710;3;40,666666666666664;979,1751216091374;0,3333333333333333
PROV1756;P9891;3;36,666666666666664;343,9215344889116;0,3333333333333333
PROV1875;SE31236;3;40,0;888,1992820399154;0,3333333333333333
PROV1875;SE41115;3;39,333333333333336;170,2226987860312;0,3333333333333333
PROV1940;SE4131;3;39,666666666666664;2070,0843523742665;0,3333333333333333
PROV1976;P9302T;3;41,666666666666664;1766,8021751493475;0,3333333333333333
PROV1976;P9577;3;39,0;89,56492077853275;0,3333333333333333
PROV1976;P98219T;3;43,0;450,8947734526794;0,3333333333333333
PROV1976;P98238;3;45,0;190,02700979916375;0,3333333333333333
PROV2164;MP025341;3;40,333333333333336;5437,475515681126;0,3333333333333333
PROV2164;MP025564;3;47,333333333333336;3233,765888707406;0,3333333333333333
PROV2164;SE31164;3;34,0;583,9604262974989;0,3333333333333333
PROV40000187;MP02970;3;23,666666666666668;482,9842358150594;0,3333333333333333
PROV40000187;MP02987;3;22,333333333333332;534,1120224927068;0,3333333333333333
PROV40002065;MP02965;3;19,666666666666668;165,20330705372663;0,3333333333333333
PROV40002220;MP024180;3;21,666666666666668;638,3706331911528;0,3333333333333333
PROV40002220;MP024224;3;31,666666666666668;2188,366841131062;0,3333333333333333
PROV1551;MP021117;3;42,25;2414,5240910659886;0,25
PROV1597;MP025326;3;38,0;4578,73952296593;0,25
PROV1968;SE4139;3;43,25;1432,0184754270317;0,25
PROV1976;P98186T;3;46,5;1022,0728152443417;0,25
PROV1014;P2069;3;29,333333333333332;448,66746723855977;0,0
PROV1014;P6001M;3;27,0;1632,2352249863477;0,0
PROV1014;P6028;3;23,333333333333332;968,9553444510236;0,0
PROV1014;P6048M;3;26,666666666666668;1118,5265236577209;0,0
PROV1014;P6089;3;33,666666666666664;900,2790284931026;0,0
PROV1014;P6111;3;30,333333333333332;742,7521127426519;0,0
PROV1014;P6267;3;24,666666666666668;609,7112104971633;0,0
PROV1014;P6311;3;33,333333333333336;1450,5352797487205;0,0
PROV1014;P6313M;3;32,333333333333336;696,7797508114164;0,0
PROV1014;P6405;3;27,333333333333332;341,9106719651321;0,0
PROV1027;MP031115;3;27,666666666666668;4964,67932647901;0,0
PROV1027;MP03137;3;43,666666666666664;4187,207315130525;0,0
PROV1027;MP03192;3;45,0;6184,853568524655;0,0
PROV1129;MP02904;3;24,666666666666668;564,6109847111068;0,0
PROV1129;MP02940;3;18,5;168,46449327410426;0,0
PROV1133;P4648;3;42,0;1808,170627522385;0,0
PROV1443;MP03335;3;31,333333333333332;7270,18691169235;0,0
PROV1485;MP028117;3;37,666666666666664;1140,0474867059859;0,0
PROV1485;P3374;3;32,0;333,8871594130294;0,0
PROV1485;P4385;3;33,666666666666664;20131,43017387892;0,0
PROV1485;P5191;3;22,666666666666668;509,52997982311183;0,0
PROV1485;P5327;3;30,333333333333332;1362,665404333097;0,0
PROV1485;P5404;3;26,333333333333332;1142,8489563640617;0,0
PROV1485;P5418;3;39,666666666666664;2327,974206263272;0,0
PROV1485;P5438;3;24,333333333333332;365,51937293848573;0,0
PROV1485;P5457;3;22,666666666666668;614,0741961505759;0,0
PROV1485;P6298;3;35,0;1039,9083809819208;0,0
PROV1485;P6318;3;26,333333333333332;669,1272974335848;0,0
PROV1485;P6465;3;26,333333333333332;1323,1949601554975;0,0
PROV1485;P6509;3;26,333333333333332;497,3849508878469;0,0
PROV1485;P7009;3;40,6;23816,87938911544;0,0
PROV1649;P6221;3;43,75;1708,6157276660256;0,0
PROV1694;MP02437;3;20,333333333333332;618,6628787250585;0,0
PROV1734;MP03192;3;40,666666666666664;12148,885271818954;0,0
PROV1875;MP026202;3;51,0;784,1483458606363;0,0
PROV1882;MP02944;3;34,666666666666664;19626,98477124403;0,0
PROV1900;P3057;3;42,666666666666664;930,2400000000001;0,0
PROV2047;MP03556;3;23,333333333333332;30493,275182273068;0,0
PROV40000187;MP024112;3;24,0;2903,8831189642933;0,0
PROV40000187;MP02422;3;26,0;3753,067948222286;0,0
PROV40000187;MP024225;3;35,666666666666664;1558,572353150142;0,0
PROV40000187;MP02801;3;40,666666666666664;369,0988394119288;0,0
PROV40000187;MP02993;3;33,0;640,6950685323745;0,0
PROV40000500;MP03506;3;22,0;3039,9489348550874;0,0
PROV40000520;MP019430;3;37,333333333333336;1176,37483852343;0,0
PROV40002065;MPG;3;30,666666666666668;34,77089563862631;0,0
PROV40002220;MP02402;3;32,666666666666664;2614,1137913185694;0,0
PROV40002220;MP024218;3;41,0;2581,04711212591;0,0
PROV40002220;MP02492;3;35,333333333333336;2911,430590499358;0,0
PROV40002720;MP02306;3;22,0;1049,9069143991717;0,0
PROV40002720;MP029179;3;21,0;692,661645727511;0,0
PROV1003;MP031100;2;35,5;9,383494939615368;1,0
PROV1061;P9013;2;19,0;283,59902873747325;1,0
PROV1061;P9014;2;39,0;359,18245232810847;1,0
PROV1061;P9047;2;30,0;123,64911043551531;1,0
PROV1061;P9200;2;24,0;394,31593170937265;1,0
PROV1061;P9276;2;28,0;160,96499765961906;1,0
PROV1061;P9326;2;27,5;199,91688353183474;1,0
PROV1061;P9356;2;12,0;45,62810279999999;1,0
PROV1061;P9363;2;26,5;393,9484645368257;1,0
PROV1061;P9375;2;40,0;657,9414863177274;1,0
PROV1061;P9380;2;24,0;367,51500833236196;1,0
PROV1061;P9392T;2;22,5;967,9366970466345;1,0
PROV1061;P9432;2;31,0;199,964935523107;1,0
PROV1061;P9434;2;23,5;419,91501453474314;1,0
PROV1061;P9453T;2;27,0;328,92394545247316;1,0
PROV1061;P9522T;2;28,0;487,8335073703137;1,0
PROV1061;P9523T;2;31,5;113,23495678544099;1,0
PROV1061;P9539;2;36,0;329,8817312340937;1,0
PROV1061;P9545;2;36,0;274,729310585149;1,0
PROV1061;P9547;2;26,0;142,26669053719417;1,0
PROV1061;P9550T;2;28,0;242,957864065497;1,0
PROV1061;P9552T;2;40,5;293,29143279237314;1,0
PROV1061;P9563T;2;15,5;402,07140681907265;1,0
PROV1061;P9573;2;31,0;342,7999744355043;1,0
PROV1061;P9581;2;22,0;47,938500000000005;1,0
PROV1061;P9586T;2;35,5;553,0422248936909;1,0
PROV1061;P9587T;2;36,5;199,6828704251676;1,0
PROV1061;P9589T;2;28,5;411,82257447122913;1,0
PROV1061;P9592T;2;35,5;190,02770178726084;1,0
PROV1061;P9601T;2;31,5;206,9158307610778;1,0
PROV1061;P98109;2;15,5;206,03208411440949;1,0
PROV1061;P98150T;2;35,5;295,66699906053213;1,0
PROV1061;P98153T;2;36,5;54,857879999999994;1,0
PROV1061;P98180;2;36,0;89,28211185623682;1,0
PROV1061;P98185;2;6,0;1822,798611635338;1,0
PROV1061;P98186T;2;29,0;658,9101697723139;1,0
PROV1061;P98198T;2;21,5;365,7802540217042;1,0
PROV1061;P98199T;2;36,0;213,59475544246772;1,0
PROV1061;P98203T;2;29,5;88,60147253126681;1,0
PROV1061;P98204T;2;29,5;52,18902000000001;1,0
PROV1061;P98205T;2;26,0;151,8964467054609;1,0
PROV1061;P9821;2;20,0;2558,015169366619;1,0
PROV1061;P98211T;2;26,5;202,2446602089749;1,0
PROV1061;P98216T;2;35,0;91,74873303915686;1,0
PROV1061;P98217T;2;35,0;412,4992953042285;1,0
PROV1061;P98218;2;21,5;321,2567517075738;1,0
PROV1061;P98220T;2;32,0;128,19690000000003;1,0
PROV1061;P98222T;2;26,0;206,57395069789786;1,0
PROV1061;P98231T;2;16,5;133,60279739807277;1,0
PROV1061;P98235T;2;22,0;186,97485705407306;1,0
PROV1061;P98238;2;30,0;50,2621337241976;1,0
PROV1061;P98240;2;41,0;44,957446596536066;1,0
PROV1061;P98241T;2;26,5;250,68396874526854;1,0
PROV1061;P98243;2;23,5;3839,6854696605296;1,0
PROV1061;P98246T;2;26,5;193,4203106401997;1,0
PROV1061;P98248T;2;35,5;250,6823423452893;1,0
PROV1061;P98259T;2;13,0;166,4458932443938;1,0
PROV1061;P98269;2;35,5;41,94855;1,0
PROV1061;P98270;2;26,5;49,260199731704716;1,0
PROV1061;P98283T;2;39,5;47,02968;1,0
PROV1061;P98287T;2;33,0;380,56027209973814;1,0
PROV1061;P9836T;2;32,5;206,24373306926978;1,0
PROV1061;P9859T;2;18,0;447,15129537125574;1,0
PROV1061;P9896;2;30,0;255,4639619880598;1,0
PROV1061;SE5026;2;33,5;214,36590899170767;1,0
PROV1061;SE5033;2;34,5;1648,6387374819888;1,0
PROV1061;SE5055;2;38,5;547,8250516899404;1,0
PROV1061;SE5056;2;38,5;646,3355468476877;1,0
PROV1061;SE5057;2;34,666666666666664;718,9935006689209;1,0
PROV1061;SE5058;2;30,0;670,4914392427038;1,0
PROV1061;SE5060;2;13,5;150,51283426271885;1,0
PROV1061;SE5067;2;30,0;372,33017619380354;1,0
PROV1061;SE5068;2;21,5;579,5928262094312;1,0
PROV1061;SE5069;2;21,5;735,4164286317207;1,0
PROV1061;SE5071;2;22,0;770,5360623804881;1,0
PROV1061;SE5077;2;38,5;1178,4722348791702;1,0
PROV1061;SE5080;2;34,666666666666664;547,122703670102;1,0
PROV1061;SE5087;2;20,0;1210,8134604082504;1,0
PROV1061;SE5092;2;21,5;989,2742839376649;1,0
PROV1061;SE5107;2;30,0;162,60355153064322;1,0
PROV1061;SE5109;2;14,5;553,5176377471408;1,0
PROV1061;SE5113;2;40,0;891,9605219653015;1,0
PROV1061;SE5120;2;39,5;899,5601188216749;1,0
PROV1061;SE5135;2;40,0;2012,7917509704591;1,0
PROV1061;SE5137;2;30,0;757,475641952527;1,0
PROV1061;SE5142;2;40,0;771,870320991115;1,0
PROV1061;SE5146;2;39,5;2243,9345302604547;1,0
PROV1061;SE5153;2;40,0;426,12968046710984;1,0
PROV1061;SE5154;2;40,0;1476,1605121505731;1,0
PROV1061;SE5155;2;25,0;630,1611272697382;1,0
PROV1061;SE5160;2;39,5;1297,9742079684238;1,0
PROV1061;SE5162;2;40,0;252,78232167211843;1,0
PROV1061;SE5164;2;39,5;683,3957087252963;1,0
PROV1061;SE5167;2;21,0;535,0420374740324;1,0
PROV1061;SE9046;2;30,0;120,16302135453341;1,0
PROV1397;MP031101;2;26,0;832,1562843302332;1,0
PROV1397;MP031113;2;26,5;3944,0607137406673;1,0
PROV1397;MP031114;2;28,5;815,5962867599956;1,0
PROV1397;MP031116;2;38,5;1295,7061040231083;1,0
PROV1397;MP031117;2;27,5;1001,9902646852838;1,0
PROV1397;MP031118;2;27,5;7107,082994748369;1,0
PROV1397;MP031120;2;39,5;3476,0124125692405;1,0
PROV1397;MP03199;2;27,0;4996,130271390593;1,0
PROV1398;P9170;2;32,0;367,98703631340834;1,0
PROV1398;P98220T;2;27,5;582,2873532319277;1,0
PROV1398;P9880;2;20,666666666666668;128,58502117812793;1,0
PROV1398;P9885;2;24,5;230,79333071421414;1,0
PROV1398;SE5051;2;40,0;821,9442174666375;1,0
PROV1398;SE5079;2;29,0;1493,8089105375382;1,0
PROV1428;P6044;2;25,0;1123,1131469927427;1,0
PROV1428;P6333;2;34,5;165,72628838151053;1,0
PROV1428;P6494;2;25,5;803,146034734027;1,0
PROV1475;MP025242;2;25,0;3385,492696826518;1,0
PROV1475;MP025284;2;15,5;2521,722035091119;1,0
PROV1475;MP025320;2;26,0;20080,338220866823;1,0
PROV1475;MP025348;2;30,0;6182,905287852447;1,0
PROV1475;MP025462;2;33,0;513,92594448;1,0
PROV1475;MP025493;2;26,0;6233,285557228122;1,0
PROV1475;MP025528;2;21,5;2039,574774071518;1,0
PROV1475;MP025542;2;33,0;2255,6383539005865;1,0
PROV1475;MP025581;2;12,0;3150,0589998906707;1,0
PROV1475;MP025605;2;24,0;7327,53286714402;1,0
PROV1475;MP025626;2;29,5;5185,832090502304;1,0
PROV1475;MP025645;2;20,666666666666668;2906,708267563362;1,0
PROV1475;MP025653;2;25,5;1688,347427598238;1,0
PROV1475;MP025675;2;34,0;1705,6759521529818;1,0
PROV1475;MP025679;2;26,0;620,9915760000001;1,0
PROV1475;MP025729;2;32,0;2271,8376558717346;1,0
PROV1475;MP025732;2;29,5;5654,955146136786;1,0
PROV1475;MP025782;2;24,5;2722,491704868619;1,0
PROV1475;MP029142;2;33,5;2062,958815426625;1,0
PROV1475;MP07102;2;27,0;830,9715894565065;1,0
PROV1475;MP07109;2;17,5;1939,7159239777789;1,0
PROV1475;MP07185;2;20,0;4673,283074709121;1,0
PROV1475;MP07198;2;28,5;798,2914212705659;1,0
PROV1475;MP07206;2;20,0;843,7945152769591;1,0
PROV1475;MP07221;2;29,0;1112,86402131364;1,0
PROV1475;MP08010;2;29,0;544,4646866841142;1,0
PROV1485;MP025574;2;11,0;4784,577093407562;1,0
PROV1485;MP025592;2;11,0;1819,6455559021913;1,0
PROV1551;DEP024201;2;36,0;8583,060870693555;1,0
PROV1551;MP02115;2;31,0;7401,356069439631;1,0
PROV1551;MP02624;2;27,0;2300,349539411879;1,0
PROV1551;SE1020;2;21,0;859,8758363999998;1,0
PROV1572;P4476;2;21,5;1456,0910454342006;1,0
PROV1585;MP021203K;2;28,5;3236,6073221797224;1,0
PROV1585;MP021207K;2;33,5;1336,2017056512454;1,0
PROV1585;MP021208K;2;23,0;5473,677933711008;1,0
PROV1585;MP021215K;2;16,5;10494,452708752196;1,0
PROV1585;MP021216K;2;16,5;15251,44739876873;1,0
PROV1585;MP021220K;2;22,0;1322,6515756549645;1,0
PROV1585;MP021222K;2;22,0;4886,78462764798;1,0
PROV1585;MP021232K;2;32,0;324,269406;1,0
PROV1585;MP021502;2;31,0;886,9702296511612;1,0
PROV1585;MP021550;2;26,0;320,5569534262774;1,0
PROV1585;MP025119;2;21,0;6116,83126418254;1,0
PROV1585;MP02529;2;26,5;5090,566394031755;1,0
PROV1585;MP025329;2;19,0;3429,9789653483813;1,0
PROV1585;MP025336;2;38,0;5885,485499119593;1,0
PROV1585;MP025428;2;28,0;1212,8149170829313;1,0
PROV1585;MP025447;2;25,0;1691,0758415356208;1,0
PROV1585;MP025461;2;19,0;2566,3402743658025;1,0
PROV1585;MP025513;2;42,0;3650,2054556801727;1,0
PROV1585;MP025539;2;32,0;572,013205912206;1,0
PROV1585;MP025540;2;34,5;4189,568678860491;1,0
PROV1585;MP025572;2;23,0;2559,523637092413;1,0
PROV1585;MP025573;2;24,5;4375,5760113434135;1,0
PROV1585;MP025591;2;18,5;1860,8268814886856;1,0
PROV1585;MP025615;2;10,0;2210,7729084033967;1,0
PROV1585;MP025617;2;21,5;1697,2321738071796;1,0
PROV1585;MP025624;2;12,0;1534,184792486208;1,0
PROV1585;MP025638;2;36,0;912,5348836101683;1,0
PROV1585;MP025639;2;24,0;824,1052164763332;1,0
